Freq.	Cap.	Loss	Voltage	Time
240.00	7.63442	1.156548	0.100	02-09-2019-14:54:40
320.00	7.26760	0.968253	0.100	02-09-2019-14:54:43
320.00	7.26788	0.968280	0.100	02-09-2019-14:54:46
320.00	7.26782	0.968412	0.100	02-09-2019-14:54:49
320.00	7.26817	0.968444	0.100	02-09-2019-14:54:52
400.00	6.99141	0.848988	0.100	02-09-2019-14:54:55
400.00	6.99146	0.849034	0.100	02-09-2019-14:54:58
400.00	6.99143	0.849118	0.100	02-09-2019-14:55:01
400.00	6.99186	0.849167	0.100	02-09-2019-14:55:04
500.00	6.72769	0.747631	0.100	02-09-2019-14:55:07
500.00	6.72789	0.747699	0.100	02-09-2019-14:55:10
500.00	6.72817	0.747718	0.100	02-09-2019-14:55:13
500.00	6.72797	0.747816	0.100	02-09-2019-14:55:15
600.00	6.5234	0.67574	0.100	02-09-2019-14:55:16
600.00	6.52334	0.67582	0.100	02-09-2019-14:55:17
600.00	6.5240	0.67570	0.100	02-09-2019-14:55:19
600.00	6.5235	0.67577	0.100	02-09-2019-14:55:20
800.00	6.2233	0.57837	0.100	02-09-2019-14:55:21
800.00	6.2234	0.57838	0.100	02-09-2019-14:55:22
800.00	6.2234	0.57838	0.100	02-09-2019-14:55:23
800.00	6.2235	0.57837	0.100	02-09-2019-14:55:24
1000.0	6.01004	0.51424	0.100	02-09-2019-14:55:24
1000.0	6.0100	0.51425	0.100	02-09-2019-14:55:25
1000.0	6.01016	0.514269	0.100	02-09-2019-14:55:26
1000.0	6.0102	0.51429	0.100	02-09-2019-14:55:27
1200.0	5.849	0.4679	0.100	02-09-2019-14:55:28
1200.0	5.849	0.4677	0.100	02-09-2019-14:55:29
1200.0	5.849	0.4679	0.100	02-09-2019-14:55:29
1200.0	5.849	0.4679	0.100	02-09-2019-14:55:30
1600.0	5.61627	0.40437	0.100	02-09-2019-14:55:31
1600.0	5.61642	0.40435	0.100	02-09-2019-14:55:32
1600.0	5.61633	0.40435	0.100	02-09-2019-14:55:32
1600.0	5.6165	0.40432	0.100	02-09-2019-14:55:33
2000.0	5.4541	0.36180	0.100	02-09-2019-14:55:34
2000.0	5.45399	0.36179	0.100	02-09-2019-14:55:34
2000.0	5.45405	0.36186	0.100	02-09-2019-14:55:35
2000.0	5.45413	0.36186	0.100	02-09-2019-14:55:36
2400.0	5.33169	0.330778	0.100	02-09-2019-14:55:36
2400.0	5.33169	0.330752	0.100	02-09-2019-14:55:37
2400.0	5.3318	0.33075	0.100	02-09-2019-14:55:38
2400.0	5.33169	0.33073	0.100	02-09-2019-14:55:38
3200.0	5.15787	0.28803	0.100	02-09-2019-14:55:39
3200.0	5.1580	0.28799	0.100	02-09-2019-14:55:40
3200.0	5.15773	0.28804	0.100	02-09-2019-14:55:41
3200.0	5.15789	0.288026	0.100	02-09-2019-14:55:41
4000.0	5.03644	0.25914	0.100	02-09-2019-14:55:42
4000.0	5.03659	0.25916	0.100	02-09-2019-14:55:43
4000.0	5.0365	0.25918	0.100	02-09-2019-14:55:43
4000.0	5.03646	0.259162	0.100	02-09-2019-14:55:44
5000.0	4.9261	0.23361	0.100	02-09-2019-14:55:45
5000.0	4.9262	0.23360	0.100	02-09-2019-14:55:45
5000.0	4.92616	0.23359	0.100	02-09-2019-14:55:46
5000.0	4.9262	0.23356	0.100	02-09-2019-14:55:47
6000.0	4.842	0.2149	0.100	02-09-2019-14:55:47
6000.0	4.844	0.2148	0.100	02-09-2019-14:55:48
6000.0	4.843	0.2147	0.100	02-09-2019-14:55:49
6000.0	4.844	0.2151	0.100	02-09-2019-14:55:49
8000.0	4.7250	0.18880	0.100	02-09-2019-14:55:50
8000.0	4.7254	0.18880	0.100	02-09-2019-14:55:50
8000.0	4.7252	0.18876	0.100	02-09-2019-14:55:51
8000.0	4.7254	0.18884	0.100	02-09-2019-14:55:52
10000.0	4.6428	0.17110	0.100	02-09-2019-14:55:52
10000.0	4.6429	0.17109	0.100	02-09-2019-14:55:53
10000.0	4.64251	0.17104	0.100	02-09-2019-14:55:54
10000.0	4.6424	0.17113	0.100	02-09-2019-14:55:54
12000.0	4.5805	0.15812	0.100	02-09-2019-14:55:55
12000.0	4.58038	0.15811	0.100	02-09-2019-14:55:56
12000.0	4.58046	0.15808	0.100	02-09-2019-14:55:56
12000.0	4.58063	0.15812	0.100	02-09-2019-14:55:57
16000.0	4.4916	0.13987	0.100	02-09-2019-14:55:58
16000.0	4.4914	0.13990	0.100	02-09-2019-14:55:58
16000.0	4.4912	0.1399	0.100	02-09-2019-14:55:59
16000.0	4.4914	0.13990	0.100	02-09-2019-14:55:59
20000.0	4.42935	0.12748	0.100	02-09-2019-14:56:00
20000.0	4.4294	0.12747	0.100	02-09-2019-14:56:01
20000.0	4.4294	0.12751	0.100	02-09-2019-14:56:01
20000.0	4.4293	0.12752	0.100	02-09-2019-14:56:02
