#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
5.000000000000000000e+01	0.000000000000000000e+00	4.303287499999999710e+00	4.605635135353728510e-04	1.076092500000000035e-01	9.182694321385375324e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929548000000000e+09	2.303258561256204118e+01	3.141592653589793258e+02	4.303287499999999297e-12	6.873851740749264717e+09	5.911666011714722961e+06	7.868632142295442522e+07	6.818678092406041105e+04	7.312226543996397257e+08	7.781169557872536825e+04	7.354441566062860489e+08	7.300680386765174262e+03
6.000000000000000000e+01	0.000000000000000000e+00	4.264170000000000016e+00	3.257299494983536105e-04	1.006874999999999992e-01	9.522998477370296470e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929630750000000e+09	2.202697210240209102e+01	3.769911184307751455e+02	4.264169999999999994e-12	6.178155188135128021e+09	5.862310678545628674e+06	6.200535972198061645e+07	5.841219816490145604e+04	6.158198358483487368e+08	4.756560542751427420e+04	6.189335463994009495e+08	5.855812379678771322e+03
1.600000000000000000e+03	0.000000000000000000e+00	3.834570000000000256e+00	7.842193570673808517e-05	3.509000000000000313e-02	1.224744871391680711e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929711000000000e+09	7.071067811865475727e-01	1.005309649148733843e+04	3.834570000000000290e-12	7.392649408457039595e+08	2.584679129266222008e+05	9.091434739857553504e+05	3.192482237553969640e+02	2.590890492977359146e+07	5.290368520880413143e+02	2.592485094492034242e+07	2.556806859165718748e+01
8.000000000000000000e+03	0.000000000000000000e+00	3.732800000000000118e+00	1.414213562372939226e-04	2.362249999999999767e-02	2.046338192968177302e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929720250000000e+09	8.291561975888499525e-01	5.026548245743668667e+04	3.732800000000000412e-12	2.256158287170333266e+08	1.956302765374078299e+05	1.258284950581796002e+05	1.093993070410050308e+02	5.326637530243606307e+06	2.016464194354441020e+02	5.328123514781570062e+06	1.442944087258092623e+01
3.200000000000000000e+02	0.000000000000000000e+00	3.992010000000000058e+00	7.549834435283446987e-05	5.647649999999999892e-02	4.771530152896391331e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929791500000000e+09	3.354101966249684708e+00	2.010619298297467594e+03	3.992010000000000072e-12	2.206026668599837303e+09	1.864272694070823723e+06	7.013960055009454489e+06	5.895611793748597847e+03	1.241925412341319621e+08	2.427386882247878475e+03	1.243904455086677372e+08	3.360533963488414315e+02
2.000000000000000000e+02	0.000000000000000000e+00	4.053984999999999062e+00	2.145343795291540382e-04	6.582399999999999363e-02	2.486966023089181731e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929770000000000e+09	6.708203932499369415e+00	1.256637061435917303e+03	4.053984999999998906e-12	2.982110476856964111e+09	1.137700875445999205e+06	1.286514314141550474e+07	5.051160858907649526e+03	1.954476048464922607e+08	1.027388889174707037e+04	1.958705647826637924e+08	3.468438592329773087e+02
8.000000000000000000e+01	0.000000000000000000e+00	4.201130000000000031e+00	2.401041440710174489e-04	8.975624999999999576e-02	7.159739869576607098e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929388000000000e+09	1.341640786499873883e+01	5.026548245743668986e+02	4.201130000000000295e-12	5.275933641409326553e+09	4.219332131687028334e+06	4.216421170636974275e+07	3.352377407104137092e+04	4.697635173747760057e+08	2.709275239886762211e+04	4.716519723325039148e+08	3.001401215165374651e+03
2.000000000000000000e+03	0.000000000000000000e+00	3.817918499999999771e+00	2.442846700078633935e-05	3.306549999999999767e-02	2.196019125599703864e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929714000000000e+09	7.071067811865475727e-01	1.256637061435917167e+04	3.817918499999999894e-12	6.303596247327818871e+08	4.186678052119699423e+05	6.884366937671940541e+05	4.563271484362193746e+02	2.082039266810404137e+07	1.363141953552174357e+02	2.083177131055747718e+07	1.906790766512599333e+01
6.000000000000000000e+02	0.000000000000000000e+00	3.921769999999999978e+00	6.633249580717432987e-05	4.644750000000000267e-02	3.699662146737298167e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929781750000000e+09	1.479019945774904032e+00	3.769911184307751682e+03	3.921770000000000161e-12	1.456211370573528767e+09	1.160171071122322930e+06	3.134824121370357927e+06	2.489027760966982896e+03	6.749177289133661985e+07	1.159972551180210985e+03	6.756453603990547359e+07	1.203917404731723053e+02
1.200000000000000000e+04	0.000000000000000000e+00	3.712184999999999846e+00	7.762087348124365306e-05	2.158200000000000049e-02	2.687005768508914276e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929581000000000e+09	7.071067811865475727e-01	7.539822368615503365e+04	3.712184999999999696e-12	1.655455785145483315e+08	2.061368981533616025e+05	7.707237152750696987e+04	9.593505219035826315e+01	3.571141299578675535e+06	7.471696991135189592e+01	3.571972890715905931e+06	8.886339835867598680e+00
2.400000000000000000e+03	0.000000000000000000e+00	3.805687500000000334e+00	9.390819985492676624e-05	3.137299999999999811e-02	2.352658071203755712e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929802750000000e+09	8.291561975888499525e-01	1.507964473723100673e+04	3.805687500000000287e-12	5.554177012268004417e+08	4.167325970759527991e+05	5.461407280727116158e+05	4.098516419113637426e+02	1.740798546752658486e+07	4.294791764384470412e+02	1.741655039703547582e+07	2.437682398173550169e+01
1.000000000000000000e+02	0.000000000000000000e+00	4.160847500000000032e+00	2.040067400847352878e-04	8.298875000000000002e-02	4.495761893160703275e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929457500000000e+09	1.162970334961300800e+01	6.283185307179586516e+02	4.160847499999999755e-12	4.609131616030676842e+09	2.507117447624304798e+06	3.152657304307693988e+07	1.719056489021500238e+04	3.798897205112372041e+08	1.858743810220300293e+04	3.811956512841488123e+08	1.428213463178452230e+03
1.000000000000000000e+03	0.000000000000000000e+00	3.873065000000000424e+00	6.062177826492325859e-05	3.993375000000000397e-02	2.630945647481166988e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929705500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	3.873065000000000522e-12	1.029023401226226807e+09	6.781403105064912234e+05	1.638375409926343942e+06	1.077490803974789060e+03	4.102733677469168603e+07	6.458850518872396833e+02	4.106003698010779917e+07	4.993334630198130952e+01
2.400000000000000000e+02	0.000000000000000000e+00	4.025669999999999860e+00	1.137980667672193545e-04	6.150925000000000142e-02	5.784191819087664037e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929487500000000e+09	6.264982043070833839e+00	1.507964473723100582e+03	4.025670000000000152e-12	2.678121568674165726e+09	2.519583025575261097e+06	1.009418235833492503e+07	9.442174300004428005e+03	1.641083635117470026e+08	4.748889973191260651e+03	1.644185132276381254e+08	5.837518977513869913e+02
6.000000000000000000e+03	0.000000000000000000e+00	3.748500000000000387e+00	8.660254037845355147e-04	2.522499999999999742e-02	3.766629793329841127e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.552929754750000000e+09	8.291561975888499525e-01	3.769911184307751682e+04	3.748500000000000032e-12	2.805305680768426657e+08	4.189420271260605659e+06	1.783882672329669585e+05	2.661922377382860304e+03	7.071883735697403550e+06	1.637275847996225821e+03	7.074133299925005063e+06	7.837146269708266288e+01
5.000000000000000000e+02	0.000000000000000000e+00	3.937714249999999971e+00	2.922648627535538867e-05	4.865150000000000030e-02	1.001249219725070293e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929427000000000e+09	2.915475947422650371e+00	3.141592653589792917e+03	3.937714250000000222e-12	1.661535769683391333e+09	3.421668315425703186e+05	3.923515910742878914e+06	8.062661205231917165e+02	8.064532256441999972e+07	6.008795335359452565e+02	8.074070862099987268e+07	4.620076510331114861e+01
1.200000000000000000e+02	0.000000000000000000e+00	4.132500000000000284e+00	2.186321110907242830e-04	7.831274999999998654e-02	6.313230155791735439e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552929688000000000e+09	1.118033988749894903e+01	7.539822368615502910e+02	4.132500000000000011e-12	4.098203770959097385e+09	3.310898883911751676e+06	2.498061656818822026e+07	2.010791847853298896e+04	3.189853065840266347e+08	1.696380801412701476e+04	3.199619618339534998e+08	1.575260488489498584e+03
