#  Frequency Ave 	 Frequency Std 	 Capacitance Ave 	 Capacitance Std 	 Loss Ave 	 Loss Std 	 Voltage Ave 	 Voltage Std 	 Time Ave 	 Time Std 	 Frequency Ave 	 Capacitance Ave 	 Resistance Ave 	 Resistance Std 	 ReZ Ave 	 ReZ Std 	 ImZ Ave 	 ImZ Std 	 MagZ Ave 	 Magz Std 
#   Hz 	 Hz 	 pF 	 pF 	 tand 	 tand 	 V 	 V 	 s 	 s 	 rad s-1 	 F 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 	 Ohm 
5.000000000000000000e+01	0.000000000000000000e+00	3.952599999999999891e+00	1.055935604096911769e-04	4.994424999999999559e-02	1.735475439180879077e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552927938000000000e+09	2.303258561256204118e+01	3.141592653589793258e+02	3.952599999999999940e-12	1.612433324289967537e+10	5.619458491426475346e+06	4.012091133589815348e+07	1.407623856344027263e+04	8.033139217407040596e+08	2.139910567550288397e+04	8.043152021371055841e+08	7.171912410844030319e+02
6.000000000000000000e+01	0.000000000000000000e+00	3.933300000000000018e+00	7.071067811864696130e-05	4.727250000000000202e-02	4.380353866983604562e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928246250000000e+09	2.202697210240209102e+01	3.769911184307751455e+02	3.933299999999999810e-12	1.426603347110557938e+10	1.322164780372053199e+07	3.180906834390309080e+07	2.937110599475642448e+04	6.728873730795513391e+08	1.235978356921941486e+04	6.736388006037110090e+08	1.391335705443081906e+03
1.600000000000000000e+03	0.000000000000000000e+00	3.706052500000000194e+00	5.117372372612408020e-05	2.065750000000000225e-02	8.291561975888161662e-06	1.000000000000000056e-01	0.000000000000000000e+00	1.552927879750000000e+09	8.291561975888499525e-01	1.005309649148733843e+04	3.706052500000000177e-12	1.299304134181067944e+09	5.218266359812529408e+05	5.542185467406294774e+05	2.229210098721159738e+02	2.682892638221611828e+07	3.702558880465761035e+02	2.683465015646604821e+07	1.978117412606694003e+01
3.200000000000000000e+02	0.000000000000000000e+00	3.794967500000000271e+00	2.715119702701552866e-04	2.992750000000000271e-02	5.539629951540023006e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928006000000000e+09	3.807886552931954327e+00	2.010619298297467594e+03	3.794967500000000510e-12	4.379168467256675720e+09	8.111966285866181366e+06	3.918715437623243313e+06	7.267657018074366533e+03	1.309402869475647062e+08	9.361462013172857041e+03	1.309989125015610605e+08	2.379458383027598245e+02
8.000000000000000000e+03	0.000000000000000000e+00	3.643150000000000333e+00	2.598076211355166386e-04	1.529250000000000054e-02	3.344772040064925695e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928277750000000e+09	8.291561975888499525e-01	5.026548245743668667e+04	3.643149999999999880e-12	3.570874628338417411e+08	7.814359083136067493e+05	8.348914786966179963e+04	1.830065156764424330e+02	5.459483267592727207e+06	3.891956631282291141e+02	5.460121609171078540e+06	1.992323140275207649e+01
2.000000000000000000e+02	0.000000000000000000e+00	3.827742499999999826e+00	3.561162029450977017e-04	3.372250000000000247e-02	6.179603547154261661e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552927987000000000e+09	6.708203932499369415e+00	1.256637061435917303e+03	3.827742499999999429e-12	6.164923025544203758e+09	1.131169036110804975e+07	7.002829990312258713e+06	1.288583071504154395e+04	2.076604637945661545e+08	1.929534468987520086e+04	2.077785067114679515e+08	4.559452329560664339e+02
8.000000000000000000e+01	0.000000000000000000e+00	3.904904999999999848e+00	9.552486587285746570e-05	4.347625000000000101e-02	3.041689497631253026e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928096000000000e+09	1.341640786499873883e+01	5.026548245743668986e+02	3.904905000000000111e-12	1.171838047281189919e+10	8.203434572458359413e+06	2.210811055214612186e+07	1.545610362765529680e+04	5.085100612896955609e+08	1.246521719071980442e+04	5.089904232743832469e+08	6.805424933187222223e+02
2.000000000000000000e+03	0.000000000000000000e+00	3.696334999999999926e+00	8.411301920636627359e-05	1.977500000000000091e-02	2.061552812808851472e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928116250000000e+09	8.291561975888499525e-01	1.256637061435917167e+04	3.696334999999999920e-12	1.088685200589296341e+09	1.135229661049150629e+06	4.255646108116588439e+05	4.438342731119803375e+02	2.152033430147453025e+07	4.896437266470279610e+02	2.152454166028156132e+07	2.380031158892295551e+01
6.000000000000000000e+02	0.000000000000000000e+00	3.756465000000000387e+00	1.404457190519516898e-04	2.568174999999999972e-02	3.056448101964131495e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928013500000000e+09	1.118033988749894903e+00	3.769911184307751682e+03	3.756464999999999988e-12	2.749570885376159191e+09	3.273946132625245024e+06	1.812290454585131723e+06	2.159321655310407550e+03	7.056724929512713850e+07	2.637198820494729716e+03	7.059051685440759361e+07	7.555599433465542347e+01
2.400000000000000000e+03	0.000000000000000000e+00	3.687515000000000320e+00	4.092676385945404305e-05	1.889850000000000210e-02	2.581181899827994823e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552927876750000000e+09	8.291561975888499525e-01	1.507964473723100673e+04	3.687514999999999964e-12	9.515853763815641403e+08	1.299730690064759692e+06	3.397405200988234137e+05	4.637673048770190007e+02	1.797711564932790399e+07	2.001502451451396780e+02	1.798032565584692731e+07	1.663934895002497782e+01
1.200000000000000000e+04	0.000000000000000000e+00	3.629952499999999915e+00	2.277608394782716476e-05	1.433524999999999903e-02	1.634587103827708632e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928121250000000e+09	8.291561975888499525e-01	7.539822368615503365e+04	3.629952499999999723e-12	2.548781887775819004e+08	2.906310723111561383e+05	5.236655167666314082e+04	5.969131728672557813e+01	3.652991868063908070e+06	2.297507200518844428e+01	3.653367192587619647e+06	4.868511731123265740e+00
1.000000000000000000e+02	0.000000000000000000e+00	3.883567499999999839e+00	8.613216588467763866e-05	4.067550000000000332e-02	1.980530232033950931e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552927859000000000e+09	1.185326959112969725e+01	6.283185307179586516e+02	3.883567499999999951e-12	1.007526257995325661e+10	4.910831300445619971e+06	1.664195061685539968e+07	8.118255240150300779e+03	4.091394234085726738e+08	9.068132841850409022e+03	4.094777433602871299e+08	3.433866477147615797e+02
1.000000000000000000e+03	0.000000000000000000e+00	3.728955000000000020e+00	4.974937185528869525e-05	2.286749999999999894e-02	1.639359631075578929e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928039500000000e+09	1.118033988749894903e+00	6.283185307179585834e+03	3.728954999999999836e-12	1.866441152247946978e+09	1.338274003421464469e+06	9.754940705707018496e+05	6.992009178258407474e+02	4.265853593837113678e+07	5.694267631467578212e+02	4.266968803597021848e+07	2.871659666283633427e+01
2.400000000000000000e+02	0.000000000000000000e+00	3.814397500000000107e+00	2.751704017513584006e-04	3.214249999999999746e-02	5.539629951540199867e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928028750000000e+09	6.378675411086536684e+00	1.507964473723100582e+03	3.814397499999999752e-12	5.408829458594446182e+09	9.330061637205492705e+06	5.582312411352040246e+06	9.643062467593321344e+03	1.736738713961900771e+08	1.251824395728558193e+04	1.737635629745151699e+08	3.293577063486630436e+02
6.000000000000000000e+03	0.000000000000000000e+00	3.653750000000000053e+00	4.330127018921716428e-04	1.607499999999999901e-02	2.046338192968114012e-04	1.000000000000000056e-01	0.000000000000000000e+00	1.552928124000000000e+09	7.071067811865475727e-01	3.769911184307751682e+04	3.653749999999999855e-12	4.516261404864701629e+08	5.749423756553278305e+06	1.166725862461747893e+05	1.484789626558138707e+03	7.258014696496101096e+06	8.610408646111444568e+02	7.258952391835530289e+06	3.781999940708564623e+01
5.000000000000000000e+02	0.000000000000000000e+00	3.766975749999999845e+00	3.477337343430832487e-05	2.680175000000000265e-02	1.826711526213109071e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928048250000000e+09	3.031088913245535199e+00	3.141592653589792917e+03	3.766975750000000141e-12	3.152783514480322838e+09	2.149021686246089637e+06	2.263125292791026644e+06	1.540957936336295234e+03	8.443945984090691805e+07	7.827247402148212814e+02	8.446978225563862920e+07	4.986641153235441948e+01
1.200000000000000000e+02	0.000000000000000000e+00	3.868237500000000217e+00	1.364505404899406282e-04	3.874749999999999722e-02	2.165063509461278546e-05	1.000000000000000056e-01	0.000000000000000000e+00	1.552928150000000000e+09	1.118033988749894903e+01	7.539822368615502910e+02	3.868237499999999854e-12	8.848752903545520782e+09	4.954190666974282824e+06	1.326532499666821398e+07	7.463379372764112304e+03	3.423530549498216510e+08	1.205386745406768932e+04	3.426099576497198343e+08	3.090949968933532546e+02
